e_Mo,e_Co,e_0,e_Cr,e_Mn,sigma,e_C,e_Al,e_V,e_Ni,e_Si,nu
-76.22137451171875,-35.753997802734375,740.2259521484375,-45.79571533203125,-67.40238952636719,21.00137710571289,-37.256561279296875,10.40142822265625,-82.2916259765625,-28.791595458984375,-8.578094482421875,16.10271453857422
-71.83967590332031,-41.9580078125,744.471435546875,-50.05982971191406,-72.4505615234375,18.145376205444336,-34.47894287109375,20.596435546875,-84.28497314453125,-28.110504150390625,-8.233001708984375,7.369235515594482
-66.3519287109375,-8.58154296875,742.1243896484375,-49.26261901855469,-73.74131774902344,20.179508209228516,-35.88751220703125,12.692779541015625,-72.52928161621094,-30.696197509765625,-9.17083740234375,11.319679260253906
-80.88340759277344,-34.7135009765625,750.532958984375,-50.18888854980469,-76.92137145996094,19.397308349609375,-34.912017822265625,11.76654052734375,-75.74299621582031,-29.33160400390625,-9.001129150390625,9.023548126220703
-70.84213256835938,-13.916534423828125,742.4054565429688,-50.61125183105469,-74.86424255371094,17.47286033630371,-35.15631103515625,21.58624267578125,-105.542236328125,-27.86737060546875,-9.100799560546875,10.274494171142578
-75.1719970703125,-32.56256103515625,759.4129638671875,-49.71907043457031,-73.56202697753906,19.649879455566406,-39.737701416015625,8.599090576171875,-57.35160827636719,-31.083343505859375,-10.61785888671875,20.11158561706543
-71.36192321777344,-19.305511474609375,745.62939453125,-48.594635009765625,-71.49380493164062,20.18992805480957,-37.572998046875,4.413604736328125,-83.71728515625,-28.721832275390625,-8.484283447265625,7.943607330322266
-71.70631408691406,-28.561767578125,747.0574340820312,-49.11895751953125,-73.68739318847656,20.724699020385742,-34.401641845703125,13.673431396484375,-40.45684814453125,-31.171844482421875,-11.33599853515625,20.506114959716797
-75.36430358886719,-36.681671142578125,760.7838134765625,-49.35658264160156,-69.21148681640625,18.718082427978516,-42.983642578125,23.41009521484375,-68.49583435058594,-31.0855712890625,-12.141693115234375,25.118133544921875
-76.66439819335938,-48.5943603515625,761.1488037109375,-46.702545166015625,-77.25448608398438,18.440942764282227,-40.156219482421875,10.961212158203125,-44.91851806640625,-33.1402587890625,-10.68621826171875,44.23052978515625
-74.28236389160156,-32.90313720703125,752.1588134765625,-48.99040222167969,-77.10325622558594,20.84905433654785,-38.19171142578125,16.9061279296875,-69.67686462402344,-28.1624755859375,-8.358734130859375,36.52918243408203
-82.96018981933594,-27.481353759765625,763.7213745117188,-53.82063293457031,-73.90419006347656,17.901979446411133,-39.022918701171875,14.4407958984375,-54.77226257324219,-32.3492431640625,-10.66448974609375,11.664037704467773
-73.24571228027344,-26.186767578125,746.960693359375,-48.947601318359375,-70.00550842285156,18.446731567382812,-35.805419921875,13.580657958984375,-97.29096984863281,-30.46453857421875,-9.650970458984375,9.579120635986328
-72.23825073242188,-33.8641357421875,747.6725463867188,-47.44175720214844,-73.08682250976562,19.696514129638672,-38.46551513671875,23.112060546875,-78.93051147460938,-29.826080322265625,-7.3914794921875,18.177066802978516
-75.70498657226562,-15.180267333984375,750.69921875,-51.337890625,-71.08677673339844,18.42925262451172,-39.92095947265625,14.49346923828125,-87.2833251953125,-29.41162109375,-8.10125732421875,22.838834762573242
-72.94569396972656,-16.82440185546875,753.2522583007812,-48.64947509765625,-69.09486389160156,16.581295013427734,-43.00897216796875,15.59295654296875,-107.71005249023438,-29.50799560546875,-8.48333740234375,7.906707763671875
-73.16854858398438,-29.66192626953125,744.2062377929688,-48.95977783203125,-68.81959533691406,18.968250274658203,-34.950592041015625,24.826202392578125,-66.51292419433594,-29.146697998046875,-13.804107666015625,13.152128219604492
-75.25830078125,-14.200286865234375,751.2191162109375,-50.33073425292969,-78.43435668945312,18.702857971191406,-38.5262451171875,6.98284912109375,-80.08103942871094,-28.033416748046875,-6.408477783203125,11.074357032775879
-75.91441345214844,-54.408355712890625,746.431396484375,-47.74150085449219,-70.86659240722656,19.33000373840332,-36.263031005859375,24.56976318359375,-49.174468994140625,-29.43511962890625,-11.20440673828125,12.652094841003418
-58.504364013671875,-34.70599365234375,722.4537963867188,-47.46003723144531,-62.6337890625,22.034456253051758,-33.506866455078125,8.815460205078125,-108.38784790039062,-26.00067138671875,-7.351348876953125,34.17115020751953
-72.1285400390625,-29.186737060546875,744.2398681640625,-52.14585876464844,-74.68087768554688,22.797771453857422,-32.524993896484375,20.928802490234375,-79.35252380371094,-30.470703125,-7.806396484375,25.470703125
-77.60374450683594,-22.376251220703125,752.912353515625,-52.495361328125,-74.387451171875,19.577468872070312,-36.083465576171875,7.478759765625,-62.591339111328125,-29.943634033203125,-7.943603515625,41.69737243652344
-69.09996032714844,-32.209564208984375,744.3656616210938,-47.708465576171875,-76.18663024902344,21.061460494995117,-38.168426513671875,17.79571533203125,-83.19596862792969,-28.76959228515625,-7.52972412109375,43.349456787109375
-70.481689453125,-20.15008544921875,751.2315063476562,-50.43846130371094,-70.61930847167969,22.041332244873047,-41.528167724609375,8.056427001953125,-43.244232177734375,-27.71881103515625,-11.873504638671875,41.68164825439453
-73.43952941894531,-29.05096435546875,753.6510620117188,-45.7578125,-72.02882385253906,21.841054916381836,-42.929931640625,16.801116943359375,-69.14942932128906,-29.191680908203125,-8.39874267578125,32.78318786621094
-80.21232604980469,-42.6011962890625,751.6296997070312,-54.920806884765625,-66.46559143066406,18.467906951904297,-37.7086181640625,19.6353759765625,-20.406707763671875,-29.557830810546875,-9.75372314453125,10.499204635620117
-73.2613525390625,-47.94355773925781,759.0880126953125,-49.293487548828125,-75.49761962890625,19.570186614990234,-42.45068359375,33.756744384765625,-95.87675476074219,-31.306915283203125,-7.36151123046875,11.05689811706543
-69.26956176757812,-38.828216552734375,740.62939453125,-49.078857421875,-70.30949401855469,18.585960388183594,-36.049041748046875,17.48089599609375,-81.06773376464844,-28.987640380859375,-9.1956787109375,17.1375732421875
-72.3363037109375,-20.3465576171875,741.1204833984375,-48.03083801269531,-69.44755554199219,19.055084228515625,-35.090728759765625,12.804931640625,-33.551116943359375,-31.242156982421875,-11.265533447265625,23.885822296142578
-74.28324890136719,-32.833343505859375,755.2542724609375,-52.63232421875,-68.18321228027344,18.26666259765625,-40.784942626953125,13.81268310546875,-51.16300964355469,-30.045623779296875,-9.976470947265625,11.966646194458008
-75.52828979492188,-31.947784423828125,759.0936279296875,-56.93989562988281,-69.71556091308594,17.533447265625,-36.529876708984375,18.170013427734375,-95.8848876953125,-32.57244873046875,-11.289825439453125,8.128990173339844
-85.923095703125,-32.4361572265625,768.8626708984375,-52.48616027832031,-78.09405517578125,18.71247100830078,-39.995452880859375,15.65338134765625,-69.79391479492188,-32.186187744140625,-9.6197509765625,13.56471061706543
-78.49717712402344,-14.20196533203125,759.832275390625,-49.9530029296875,-82.32196044921875,20.389427185058594,-41.20526123046875,25.93328857421875,-101.93356323242188,-28.8560791015625,-7.419647216796875,27.681793212890625
-67.50515747070312,-37.85479736328125,742.7025146484375,-48.35333251953125,-65.24465942382812,20.523279190063477,-38.82879638671875,29.23394775390625,-87.694091796875,-28.32476806640625,-12.429901123046875,33.15914535522461
-74.52015686035156,-28.549468994140625,740.8803100585938,-52.58821105957031,-72.47981262207031,21.01483154296875,-32.561798095703125,4.536376953125,-76.71585083007812,-26.749267578125,-7.49017333984375,21.971881866455078
-62.91815185546875,-29.120391845703125,730.286376953125,-48.09559631347656,-68.20986938476562,17.95962905883789,-33.176788330078125,4.15545654296875,-99.5030517578125,-29.937255859375,-8.22821044921875,14.81908893585205
-71.39179992675781,-58.98486328125,742.8280639648438,-48.672576904296875,-72.29704284667969,20.4921875,-37.87554931640625,28.046295166015625,-69.08152770996094,-26.513946533203125,-6.793792724609375,8.0846529006958
-64.96292114257812,-40.29608154296875,730.52880859375,-43.339263916015625,-70.48800659179688,20.543216705322266,-33.40521240234375,14.805908203125,-34.029815673828125,-30.34979248046875,-9.6282958984375,21.614200592041016
-79.04452514648438,-10.7952880859375,747.8831787109375,-50.67156982421875,-75.22682189941406,19.038352966308594,-34.96759033203125,10.177459716796875,-57.68290710449219,-29.43341064453125,-8.402496337890625,19.113996505737305
-73.99308776855469,-51.261627197265625,753.68359375,-48.913116455078125,-72.26004028320312,23.54874038696289,-41.98663330078125,28.261566162109375,12.695404052734375,-31.143096923828125,-8.675506591796875,22.99993896484375
-85.67445373535156,-34.675628662109375,761.47265625,-51.82044982910156,-75.79605102539062,20.69397735595703,-38.349609375,22.58319091796875,-58.62750244140625,-31.298675537109375,-11.1968994140625,17.54261016845703
-83.21185302734375,-25.54034423828125,770.9320068359375,-54.44960021972656,-76.02401733398438,19.7247371673584,-41.37200927734375,15.88958740234375,-56.0416259765625,-31.33245849609375,-11.25927734375,21.39920997619629
-80.58859252929688,-27.338409423828125,755.5077514648438,-48.966644287109375,-74.72853088378906,19.481735229492188,-39.00982666015625,24.22119140625,-36.2760009765625,-31.0093994140625,-10.28253173828125,39.05436706542969
-81.33062744140625,-29.1689453125,756.4557495117188,-50.10621643066406,-73.94377136230469,21.45217514038086,-35.9901123046875,12.92669677734375,-104.23916625976562,-34.124847412109375,-7.794830322265625,29.384721755981445
-68.18382263183594,-47.651824951171875,744.8772583007812,-48.74259948730469,-68.99134826660156,20.52463722229004,-39.3675537109375,23.2154541015625,-88.32975769042969,-28.98345947265625,-10.00128173828125,26.242952346801758
-78.92405700683594,-24.46978759765625,755.8485717773438,-52.80445861816406,-74.78175354003906,20.378376007080078,-37.5281982421875,8.9205322265625,-75.57966613769531,-28.804443359375,-10.0909423828125,37.41189193725586
-82.25645446777344,-32.35943603515625,763.2304077148438,-53.50238037109375,-74.1358642578125,20.98816680908203,-42.016845703125,19.90655517578125,-58.50236511230469,-32.0611572265625,-10.085784912109375,10.325439453125
-76.15275573730469,-25.571380615234375,754.2572021484375,-53.73567199707031,-75.06730651855469,19.203229904174805,-37.16253662109375,11.2188720703125,-64.03450012207031,-28.88641357421875,-8.70013427734375,12.202798843383789
-72.94229125976562,-23.4415283203125,738.2222290039062,-49.24745178222656,-69.85966491699219,16.91923713684082,-33.887603759765625,7.5845947265625,-3.11065673828125,-29.4573974609375,-10.02850341796875,12.423973083496094
-77.42691040039062,-36.684967041015625,754.951171875,-48.804229736328125,-76.83595275878906,19.364421844482422,-35.34796142578125,22.209320068359375,-68.65850830078125,-30.769989013671875,-10.45928955078125,12.695368766784668
-71.96540832519531,-33.747314453125,746.9791870117188,-50.192230224609375,-64.48797607421875,20.149799346923828,-37.52490234375,17.368560791015625,-88.69303894042969,-32.47125244140625,-11.478363037109375,14.417718887329102
-71.53604125976562,-3.71661376953125,741.868896484375,-48.01414489746094,-68.45855712890625,16.629770278930664,-36.56817626953125,8.212677001953125,-82.37344360351562,-29.585845947265625,-10.2457275390625,10.451438903808594
-66.50981140136719,-32.667633056640625,746.2830810546875,-50.52886962890625,-71.74838256835938,20.003583908081055,-36.158416748046875,19.248291015625,-125.66555786132812,-28.77581787109375,-9.983367919921875,22.282564163208008
-78.86802673339844,-32.814453125,752.3956298828125,-50.09443664550781,-70.02723693847656,19.407310485839844,-38.82244873046875,15.834503173828125,-89.32081604003906,-29.97308349609375,-10.09564208984375,24.664264678955078
-72.92073059082031,-23.081878662109375,749.6341552734375,-50.18214416503906,-72.87715148925781,18.86033058166504,-36.017730712890625,16.967437744140625,-61.65684509277344,-29.331573486328125,-10.256072998046875,16.54433822631836
-74.14503479003906,-19.95965576171875,752.85400390625,-49.61419677734375,-75.46710205078125,18.80367660522461,-38.7666015625,6.78558349609375,-59.37998962402344,-27.5906982421875,-9.20770263671875,16.345312118530273
-79.11587524414062,-36.744873046875,760.5941162109375,-52.73814392089844,-73.72775268554688,19.74264144897461,-38.413665771484375,13.47454833984375,26.00146484375,-31.61859130859375,-11.76654052734375,11.724468231201172
-75.91304016113281,-40.694854736328125,759.4063720703125,-50.83583068847656,-79.10707092285156,20.63148307800293,-41.4068603515625,23.36175537109375,-41.81219482421875,-29.632598876953125,-7.32220458984375,19.23655891418457
-76.67884826660156,-22.519012451171875,749.415771484375,-46.02464294433594,-64.73396301269531,20.82435417175293,-40.832672119140625,20.116790771484375,-27.249298095703125,-30.90618896484375,-13.51531982421875,12.94367504119873
-71.52212524414062,-47.737701416015625,738.5406494140625,-49.47955322265625,-64.82537841796875,17.617238998413086,-33.717803955078125,28.60260009765625,-58.985565185546875,-29.751953125,-12.97418212890625,11.73376178741455
-71.64736938476562,-15.25958251953125,744.4993896484375,-48.3699951171875,-73.94963073730469,19.59864044189453,-34.547821044921875,10.32696533203125,-76.39791870117188,-30.20697021484375,-9.194671630859375,15.78393268585205
-74.31880187988281,-32.094757080078125,751.9199829101562,-50.98530578613281,-74.52171325683594,20.752471923828125,-38.2430419921875,24.48284912109375,-85.45864868164062,-26.456634521484375,-10.198394775390625,28.45897102355957
-83.94699096679688,-31.627197265625,759.5365600585938,-47.61761474609375,-73.35736083984375,20.01215934753418,-39.6273193359375,33.25634765625,-66.89738464355469,-30.855194091796875,-12.632843017578125,29.392925262451172
-75.013916015625,-28.13140869140625,748.1889038085938,-50.57246398925781,-74.83918762207031,18.596120834350586,-36.686004638671875,10.334686279296875,-52.515045166015625,-28.33880615234375,-10.040374755859375,9.904956817626953
-75.73283386230469,-31.24896240234375,753.6868896484375,-51.49467468261719,-72.650390625,22.041507720947266,-37.888641357421875,30.4635009765625,1.596343994140625,-31.087493896484375,-13.937164306640625,16.620134353637695
-77.41938781738281,-30.1483154296875,758.579833984375,-50.537078857421875,-72.85566711425781,19.505313873291016,-39.925262451171875,28.300811767578125,-75.00343322753906,-30.4139404296875,-11.18621826171875,31.26938819885254
-73.02279663085938,-31.67584228515625,744.1951293945312,-49.710296630859375,-73.35546875,19.037105560302734,-35.09149169921875,9.29058837890625,-54.06640625,-27.538055419921875,-8.120574951171875,35.00313949584961
